iter	Passed	Remaining
4098	264280	380462
4099	264353	380411
4100	264416	380344
4101	264483	380284
4102	264551	380224
4103	264618	380163
4104	264686	380103
4105	264751	380039
4106	264820	379982
4107	264887	379921
4108	264954	379860
4109	265020	379798
4110	265083	379732
4111	265145	379664
4112	265215	379606
4113	265282	379546
4114	265346	379480
4115	265416	379424
4116	265486	379367
4117	265551	379303
4118	265608	379228
4119	265676	379168
4120	265742	379107
4121	265800	379032
4122	265860	378961
4123	265925	378898
4124	265983	378824
4125	266051	378765
4126	266119	378706
4127	266185	378643
4128	266244	378571
4129	266310	378508
4130	266375	378445
4131	266446	378390
4132	266519	378338
4133	266578	378266
4134	266648	378208
4135	266705	378133
4136	266770	378069
4137	266834	378005
4138	266907	377952
4139	266972	377888
4140	267035	377822
4141	267103	377761
4142	267166	377696
4143	267226	377624
4144	267294	377565
4145	267350	377488
4146	267409	377417
4147	267474	377352
4148	267545	377297
4149	267612	377236
4150	267674	377168
4151	267738	377104
4152	267805	377043
4153	267865	376972
4154	267925	376901
4155	267995	376844
4156	268057	376776
4157	268115	376703
4158	268186	376647
4159	268251	376583
4160	268316	376520
4161	268378	376451
4162	268441	376385
4163	268504	376319
4164	268567	376252
4165	268631	376186
4166	268691	376116
4167	268756	376052
4168	268818	375984
4169	268887	375927
4170	268951	375860
4171	269019	375802
4172	269086	375740
4173	269145	375668
4174	269219	375617
4175	269291	375563
4176	269351	375493
4177	269409	375418
4178	269478	375361
4179	269543	375297
4180	269604	375228
4181	269663	375155
4182	269733	375099
4183	269797	375034
4184	269861	374968
4185	269922	374899
4186	269979	374825
4187	270047	374765
4188	270108	374695
4189	270175	374634
4190	270241	374572
4191	270304	374506
4192	270360	374429
4193	270423	374363
4194	270484	374293
4195	270551	374232
4196	270615	374167
4197	270672	374092
4198	270743	374036
4199	270807	373971
4200	270876	373914
4201	270934	373839
4202	271003	373782
4203	271071	373722
4204	271140	373663
4205	271207	373604
4206	271270	373537
4207	271336	373475
4208	271408	373420
4209	271477	373362
4210	271543	373299
4211	271608	373235
4212	271676	373175
4213	271735	373104
4214	271807	373049
4215	271869	372982
4216	271934	372919
4217	271997	372852
4218	272059	372783
4219	272130	372728
4220	272194	372663
4221	272268	372612
4222	272330	372543
4223	272395	372480
4224	272469	372428
4225	272536	372367
4226	272601	372303
4227	272659	372231
4228	272723	372164
4229	272790	372104
4230	272856	372042
4231	272920	371976
4232	272984	371911
4233	273044	371841
4234	273117	371788
4235	273185	371727
4236	273250	371664
4237	273309	371592
4238	273371	371524
4239	273437	371462
4240	273499	371394
4241	273563	371329
4242	273634	371273
4243	273693	371201
4244	273759	371139
4245	273830	371083
4246	273888	371009
4247	273957	370952
4248	274016	370879
4249	274079	370813
4250	274145	370750
4251	274220	370700
4252	274292	370646
4253	274358	370584
4254	274427	370525
4255	274500	370472
4256	274567	370411
4257	274632	370347
4258	274695	370281
4259	274766	370224
4260	274832	370163
4261	274891	370091
4262	274961	370034
4263	275029	369973
4264	275102	369921
4265	275165	369854
4266	275236	369798
4267	275293	369723
4268	275360	369663
4269	275422	369595
4270	275489	369534
4271	275549	369463
4272	275621	369408
4273	275692	369352
4274	275756	369287
4275	275821	369224
4276	275881	369153
4277	275944	369087
4278	276004	369016
4279	276066	368948
4280	276133	368888
4281	276200	368825
4282	276272	368771
4283	276335	368705
4284	276405	368648
4285	276477	368593
4286	276533	368518
4287	276604	368461
4288	276669	368397
4289	276742	368344
4290	276804	368277
4291	276864	368207
4292	276930	368144
4293	277001	368088
4294	277072	368032
4295	277138	367970
4296	277204	367907
4297	277266	367839
4298	277327	367769
4299	277393	367707
4300	277461	367648
4301	277521	367577
4302	277585	367512
4303	277648	367445
4304	277713	367382
4305	277774	367312
4306	277836	367245
4307	277896	367174
4308	277963	367113
4309	278024	367044
4310	278081	366970
4311	278150	366910
4312	278214	366845
4313	278277	366779
4314	278341	366713
4315	278405	366648
4316	278462	366574
4317	278530	366514
4318	278600	366457
4319	278658	366384
4320	278727	366325
4321	278794	366264
4322	278867	366210
4323	278923	366135
4324	278986	366069
4325	279059	366016
4326	279135	365966
4327	279203	365906
4328	279260	365831
4329	279318	365758
4330	279381	365692
4331	279437	365616
4332	279502	365553
4333	279562	365482
4334	279631	365424
4335	279695	365358
4336	279764	365299
4337	279822	365227
4338	279891	365167
4339	279948	365093
4340	280007	365022
4341	280082	364971
4342	280145	364905
4343	280216	364849
4344	280275	364777
4345	280336	364708
4346	280409	364654
4347	280475	364592
4348	280543	364532
4349	280608	364469
4350	280674	364406
4351	280733	364334
4352	280792	364262
4353	280852	364191
4354	280921	364133
4355	280983	364066
4356	281045	363998
4357	281111	363935
4358	281171	363864
4359	281238	363803
4360	281308	363747
4361	281376	363687
4362	281447	363630
4363	281516	363571
4364	281589	363518
4365	281656	363456
4366	281718	363389
4367	281778	363319
4368	281849	363262
4369	281909	363192
4370	281977	363132
4371	282044	363071
4372	282109	363007
4373	282178	362948
4374	282242	362883
4375	282298	362808
4376	282364	362745
4377	282427	362678
4378	282493	362616
4379	282561	362555
4380	282630	362496
4381	282689	362425
4382	282748	362354
4383	282813	362289
4384	282880	362228
4385	282948	362168
4386	283006	362096
4387	283069	362029
4388	283129	361959
4389	283189	361889
4390	283259	361831
4391	283317	361759
4392	283374	361684
4393	283441	361623
4394	283504	361556
4395	283564	361486
4396	283628	361421
4397	283703	361370
4398	283771	361310
4399	283834	361244
4400	283903	361185
4401	283965	361117
4402	284031	361054
4403	284091	360984
4404	284150	360913
4405	284221	360856
4406	284285	360791
4407	284351	360728
4408	284417	360666
4409	284475	360593
4410	284541	360531
4411	284605	360466
4412	284671	360403
4413	284737	360341
4414	284802	360276
4415	284871	360217
4416	284939	360157
4417	285006	360096
4418	285079	360042
4419	285141	359974
4420	285200	359903
4421	285265	359839
4422	285325	359770
4423	285389	359704
4424	285460	359647
4425	285521	359579
4426	285587	359516
4427	285658	359459
4428	285726	359400
4429	285787	359330
4430	285851	359265
4431	285920	359206
4432	285992	359151
4433	286063	359095
4434	286135	359040
4435	286210	358988
4436	286279	358929
4437	286342	358863
4438	286409	358801
4439	286472	358736
4440	286535	358668
4441	286604	358610
4442	286671	358549
4443	286736	358485
4444	286805	358425
4445	286871	358363
4446	286943	358308
4447	287004	358239
4448	287080	358188
4449	287141	358120
4450	287208	358058
4451	287279	358002
4452	287346	357940
4453	287407	357872
4454	287470	357805
4455	287536	357742
4456	287599	357676
4457	287671	357621
4458	287732	357552
4459	287799	357491
4460	287867	357430
4461	287939	357375
4462	288005	357313
4463	288063	357239
4464	288133	357182
4465	288191	357110
4466	288260	357050
4467	288321	356981
4468	288388	356919
4469	288452	356855
4470	288523	356798
4471	288591	356738
4472	288649	356665
4473	288714	356602
4474	288777	356535
4475	288848	356478
4476	288914	356416
4477	288978	356350
4478	289051	356296
4479	289113	356228
4480	289175	356161
4481	289236	356092
4482	289301	356028
4483	289359	355955
4484	289423	355891
4485	289499	355840
4486	289569	355783
4487	289630	355714
4488	289695	355650
4489	289752	355575
4490	289809	355502
4491	289877	355442
4492	289939	355374
4493	290001	355307
4494	290065	355242
4495	290131	355178
4496	290194	355112
4497	290264	355054
4498	290333	354995
4499	290398	354931
4500	290468	354874
4501	290530	354805
4502	290596	354742
4503	290658	354675
4504	290726	354615
4505	290795	354555
4506	290866	354499
4507	290926	354429
4508	290989	354363
4509	291058	354303
4510	291125	354242
4511	291193	354182
4512	291262	354123
4513	291328	354059
4514	291395	353998
4515	291458	353932
4516	291525	353870
4517	291590	353806
4518	291661	353750
4519	291718	353676
4520	291784	353613
4521	291842	353540
4522	291906	353475
4523	291974	353415
4524	292039	353351
4525	292106	353290
4526	292178	353234
4527	292250	353179
4528	292318	353118
4529	292384	353055
4530	292443	352985
4531	292513	352926
4532	292578	352862
4533	292641	352796
4534	292708	352734
4535	292779	352678
4536	292837	352605
4537	292902	352541
4538	292966	352476
4539	293036	352418
4540	293101	352354
4541	293164	352287
4542	293236	352232
4543	293300	352166
4544	293360	352097
4545	293428	352036
4546	293496	351975
4547	293562	351913
4548	293619	351840
4549	293690	351783
4550	293757	351721
4551	293819	351654
4552	293880	351585
4553	293943	351518
4554	294013	351460
4555	294081	351400
4556	294144	351334
4557	294200	351259
4558	294259	351188
4559	294320	351119
4560	294394	351065
4561	294461	351003
4562	294521	350934
4563	294586	350870
4564	294662	350818
4565	294720	350746
4566	294781	350678
4567	294849	350618
4568	294915	350555
4569	294981	350492
4570	295045	350427
4571	295116	350370
4572	295188	350315
4573	295257	350255
4574	295325	350195
4575	295383	350121
4576	295449	350059
4577	295514	349995
4578	295579	349932
4579	295643	349866
4580	295708	349801
4581	295766	349729
4582	295833	349668
4583	295895	349600
4584	295966	349543
4585	296024	349471
4586	296086	349404
4587	296151	349340
4588	296224	349284
4589	296282	349212
4590	296342	349143
4591	296409	349081
4592	296473	349016
4593	296539	348953
4594	296604	348889
4595	296676	348833
4596	296736	348764
4597	296802	348701
4598	296867	348636
4599	296937	348578
4600	297000	348512
4601	297068	348452
4602	297135	348390
4603	297201	348326
4604	297262	348259
4605	297326	348192
4606	297403	348142
4607	297463	348073
4608	297526	348007
4609	297582	347933
4610	297651	347873
4611	297711	347803
4612	297773	347735
4613	297841	347675
4614	297897	347600
4615	297956	347529
4616	298025	347470
4617	298080	347395
4618	298144	347329
4619	298210	347266
4620	298277	347204
4621	298343	347142
4622	298411	347081
4623	298476	347017
4624	298536	346947
4625	298605	346888
4626	298673	346827
4627	298745	346772
4628	298813	346711
4629	298879	346648
4630	298946	346586
4631	299002	346512
4632	299069	346450
4633	299138	346391
4634	299196	346319
4635	299262	346256
4636	299322	346186
4637	299394	346129
4638	299456	346062
4639	299521	345999
4640	299578	345925
4641	299648	345867
4642	299719	345810
4643	299780	345741
4644	299843	345674
4645	299903	345605
4646	299976	345550
4647	300035	345480
4648	300095	345409
4649	300164	345350
4650	300236	345294
4651	300299	345228
4652	300365	345164
4653	300422	345091
4654	300482	345022
4655	300541	344951
4656	300604	344885
4657	300671	344823
4658	300739	344762
4659	300808	344703
4660	300883	344650
4661	300954	344593
4662	301023	344534
4663	301103	344486
4664	301168	344423
4665	301230	344355
4666	301293	344289
4667	301354	344221
4668	301418	344155
4669	301486	344094
4670	301542	344020
4671	301606	343954
4672	301672	343892
4673	301734	343824
4674	301802	343763
4675	301862	343694
4676	301918	343620
4677	301981	343554
4678	302051	343495
4679	302119	343435
4680	302189	343376
4681	302261	343319
4682	302333	343264
4683	302397	343198
4684	302463	343136
4685	302522	343065
4686	302589	343003
4687	302649	342933
4688	302721	342877
4689	302779	342806
4690	302848	342745
4691	302920	342690
4692	302990	342631
4693	303065	342579
4694	303141	342526
4695	303215	342473
4696	303281	342410
4697	303349	342349
4698	303415	342286
4699	303473	342214
4700	303540	342153
4701	303607	342091
4702	303671	342026
4703	303740	341966
4704	303808	341905
4705	303880	341849
4706	303949	341790
4707	304007	341718
4708	304066	341647
4709	304136	341588
4710	304200	341523
4711	304261	341455
4712	304331	341396
4713	304397	341332
4714	304456	341262
4715	304514	341190
4716	304585	341133
4717	304644	341062
4718	304716	341006
4719	304772	340931
4720	304840	340871
4721	304902	340803
4722	304968	340741
4723	305034	340677
4724	305096	340610
4725	305164	340549
4726	305227	340483
4727	305296	340424
4728	305365	340364
4729	305431	340300
4730	305488	340228
4731	305553	340163
4732	305624	340106
4733	305695	340048
4734	305766	339992
4735	305825	339920
4736	305892	339859
4737	305957	339794
4738	306021	339729
4739	306088	339668
4740	306149	339599
4741	306216	339537
4742	306283	339475
4743	306348	339411
4744	306408	339341
4745	306476	339281
4746	306538	339213
4747	306606	339153
4748	306668	339085
4749	306728	339016
4750	306789	338947
4751	306856	338885
4752	306927	338828
4753	306986	338757
4754	307059	338701
4755	307118	338630
4756	307185	338568
4757	307248	338503
4758	307313	338438
4759	307377	338373
4760	307440	338306
4761	307508	338246
4762	307583	338193
4763	307647	338127
4764	307727	338080
4765	307792	338016
4766	307869	337965
4767	307931	337898
4768	307998	337835
4769	308060	337768
4770	308130	337710
4771	308195	337645
4772	308263	337585
4773	308329	337521
4774	308389	337452
4775	308465	337400
4776	308530	337336
4777	308600	337277
4778	308672	337220
4779	308745	337165
4780	308812	337103
4781	308877	337039
4782	308946	336980
4783	309017	336922
4784	309082	336858
4785	309151	336798
4786	309217	336734
4787	309292	336681
4788	309362	336622
4789	309427	336558
4790	309503	336506
4791	309569	336443
4792	309637	336382
4793	309688	336303
4794	309755	336241
4795	309831	336189
4796	309893	336122
4797	309966	336066
4798	310029	335999
4799	310093	335934
4800	310170	335883
4801	310238	335822
4802	310298	335752
4803	310370	335696
4804	310441	335638
4805	310514	335583
4806	310587	335527
4807	310655	335466
4808	310735	335419
4809	310806	335360
4810	310881	335307
4811	310950	335247
4812	311015	335183
4813	311086	335125
4814	311154	335064
4815	311223	335004
4816	311282	334934
4817	311349	334872
4818	311414	334807
4819	311478	334742
4820	311540	334675
4821	311622	334629
4822	311687	334564
4823	311759	334508
4824	311833	334453
4825	311896	334387
4826	311968	334330
4827	312033	334265
4828	312099	334202
4829	312170	334144
4830	312242	334088
4831	312324	334041
4832	312393	333982
4833	312474	333935
4834	312549	333881
4835	312620	333823
4836	312684	333758
4837	312747	333692
4838	312811	333626
4839	312880	333567
4840	312952	333509
4841	313017	333445
4842	313091	333391
4843	313159	333330
4844	313242	333284
4845	313297	333210
4846	313372	333156
4847	313439	333094
4848	313512	333038
4849	313589	332986
4850	313662	332931
4851	313736	332876
4852	313799	332809
4853	313869	332750
4854	313929	332681
4855	313998	332620
4856	314061	332555
4857	314126	332490
4858	314197	332432
4859	314270	332376
4860	314330	332307
4861	314407	332254
4862	314477	332196
4863	314539	332128
4864	314613	332074
4865	314676	332007
4866	314742	331944
4867	314809	331881
4868	314878	331822
4869	314944	331758
4870	315022	331708
4871	315088	331644
4872	315154	331581
4873	315216	331514
4874	315282	331450
4875	315341	331380
4876	315406	331315
4877	315469	331249
4878	315527	331177
4879	315597	331118
4880	315666	331058
4881	315725	330987
4882	315802	330936
4883	315865	330869
4884	315930	330805
4885	315989	330734
4886	316051	330667
4887	316117	330604
4888	316181	330538
4889	316259	330488
4890	316326	330425
4891	316395	330365
4892	316460	330300
4893	316523	330235
4894	316589	330171
4895	316659	330112
4896	316726	330050
4897	316803	329998
4898	316882	329948
4899	316947	329884
4900	317014	329822
4901	317080	329758
4902	317151	329700
4903	317222	329642
4904	317290	329581
4905	317352	329513
4906	317423	329455
4907	317493	329396
4908	317562	329335
4909	317623	329267
4910	317690	329205
4911	317762	329148
4912	317822	329078
